" Monthly averaged odata for station ALT       
"
""
" /data/instrument/database_active//curves///alto_mon.csv                                                                                                                                                                                                         
"
""
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats.  Column 5 gives the o concentration in per-meg units."
" This is the standard version of the data most often sought.  The monthly values have "
" been adjusted to 24:00 hours on the 15th of each month.  Column 6 gives the same "
" data after a seasonal adjustment to remove the quasi-regular seasonal cycle.  The "
" adjustment involves subtracting from the data a 4-harmonic fit. "
" Column 7 is a smoothed version of the data generated from a stiff"
" cubic spline function plus 4-harmonic functions. Column 8 is the same smoothed "
" version with the seasonal cycle removed. Column 9 is identical to Column 5 except "
" that the missing values from Column 5 have been filled with values from Column 7."
" Column 10 is identical to Column 6 except missing values have been filled with "
" values from Column 8.  Missing values are denoted by -99.99"
1991,  3,        0, 1991.2027,   -99.99,     0.00,    -173.52,  -123.40,    -173.52,  -123.40
1991,  4,        0, 1991.2877,  -167.74,  -114.27,    -178.31,  -124.84,    -167.74,  -114.27
1991,  5,        0, 1991.3699,  -160.25,  -115.32,    -171.16,  -126.23,    -160.25,  -115.32
1991,  6,        0, 1991.4548,  -146.65,  -134.47,    -139.84,  -127.66,    -146.65,  -134.47
1991,  7,        0, 1991.5370,   -94.94,  -133.20,     -90.75,  -129.01,     -94.94,  -133.20
1991,  8,        0, 1991.6219,   -54.49,  -128.79,     -56.05,  -130.35,     -54.49,  -128.79
1991,  9,        0, 1991.7068,   -70.21,  -140.89,     -60.95,  -131.62,     -70.21,  -140.89
1991, 10,        0, 1991.7890,   -87.04,  -130.92,     -88.88,  -132.77,     -87.04,  -130.92
1991, 11,        0, 1991.8740,  -125.72,  -138.50,    -121.07,  -133.85,    -125.72,  -138.50
1991, 12,        0, 1991.9562,  -150.05,  -138.01,    -146.82,  -134.78,    -150.05,  -138.01
1992,  1,        0, 1992.0410,  -170.60,  -141.26,    -164.98,  -135.64,    -170.60,  -141.26
1992,  2,        0, 1992.1257,  -174.59,  -132.94,    -178.02,  -136.37,    -174.59,  -132.94
1992,  3,        0, 1992.2049,  -194.25,  -143.94,    -187.27,  -136.96,    -194.25,  -143.94
1992,  4,        0, 1992.2896,  -194.21,  -140.76,    -190.94,  -137.49,    -194.21,  -140.76
1992,  5,        0, 1992.3716,  -184.57,  -140.02,    -182.48,  -137.93,    -184.57,  -140.02
1992,  6,        0, 1992.4563,  -152.16,  -140.80,    -149.69,  -138.33,    -152.16,  -140.80
1992,  7,        0, 1992.5383,   -97.22,  -136.23,     -99.67,  -138.69,     -97.22,  -136.23
1992,  8,        0, 1992.6230,   -64.93,  -139.43,     -64.56,  -139.07,     -64.93,  -139.43
1992,  9,        0, 1992.7077,   -67.35,  -137.83,     -68.99,  -139.48,     -67.35,  -137.83
1992, 10,        0, 1992.7896,   -87.60,  -131.27,     -96.27,  -139.94,     -87.60,  -131.27
1992, 11,        0, 1992.8743,  -124.76,  -137.42,    -127.84,  -140.50,    -124.76,  -137.42
1992, 12,        0, 1992.9563,  -153.43,  -141.36,    -153.21,  -141.15,    -153.43,  -141.36
1993,  1,        0, 1993.0411,  -155.60,  -126.23,    -171.29,  -141.93,    -155.60,  -126.23
1993,  2,        0, 1993.1260,  -177.64,  -135.94,    -184.53,  -142.83,    -177.64,  -135.94
1993,  3,        0, 1993.2027,  -188.58,  -138.46,    -193.88,  -143.75,    -188.58,  -138.46
1993,  4,        0, 1993.2877,  -202.74,  -149.27,    -198.33,  -144.85,    -202.74,  -149.27
1993,  5,        0, 1993.3699,  -188.24,  -143.31,    -190.92,  -145.99,    -188.24,  -143.31
1993,  6,        0, 1993.4548,  -159.88,  -147.69,    -159.40,  -147.22,    -159.88,  -147.69
1993,  7,        0, 1993.5370,  -107.49,  -145.75,    -110.18,  -148.44,    -107.49,  -145.75
1993,  8,        0, 1993.6219,   -86.39,  -160.69,     -75.40,  -149.71,     -86.39,  -160.69
1993,  9,        0, 1993.7068,   -83.23,  -153.90,     -80.31,  -150.98,     -83.23,  -153.90
1993, 10,        0, 1993.7890,  -111.82,  -155.70,    -108.34,  -152.22,    -111.82,  -155.70
1993, 11,        0, 1993.8740,  -133.93,  -146.71,    -140.76,  -153.53,    -133.93,  -146.71
1993, 12,        0, 1993.9562,  -157.70,  -145.66,    -166.90,  -154.86,    -157.70,  -145.66
1994,  1,        0, 1994.0411,  -181.81,  -152.44,    -185.67,  -156.30,    -181.81,  -152.44
1994,  2,        0, 1994.1260,  -196.42,  -154.72,    -199.52,  -157.83,    -196.42,  -154.72
1994,  3,        0, 1994.2027,  -212.18,  -162.05,    -209.39,  -159.26,    -212.18,  -162.05
1994,  4,        0, 1994.2877,  -211.41,  -157.93,    -214.39,  -160.91,    -211.41,  -157.93
1994,  5,        0, 1994.3699,  -208.42,  -163.49,    -207.48,  -162.55,    -208.42,  -163.49
1994,  6,        0, 1994.4548,  -168.60,  -156.42,    -176.48,  -164.30,    -168.60,  -156.42
1994,  7,        0, 1994.5370,  -130.41,  -168.67,    -127.76,  -166.02,    -130.41,  -168.67
1994,  8,        0, 1994.6219,   -91.72,  -166.02,     -93.51,  -167.81,     -91.72,  -166.02
1994,  9,        0, 1994.7068,   -99.11,  -169.78,     -98.95,  -169.62,     -99.11,  -169.78
1994, 10,        0, 1994.7890,  -135.49,  -179.38,    -127.49,  -171.38,    -135.49,  -179.38
1994, 11,        0, 1994.8740,  -157.47,  -170.24,    -160.39,  -173.17,    -157.47,  -170.24
1994, 12,        0, 1994.9562,  -184.64,  -172.61,    -186.93,  -174.89,    -184.64,  -172.61
1995,  1,        0, 1995.0411,  -211.51,  -182.14,    -206.01,  -176.64,    -211.51,  -182.14
1995,  2,        0, 1995.1260,  -220.37,  -178.67,    -220.06,  -178.36,    -220.37,  -178.67
1995,  3,        0, 1995.2027,  -225.62,  -175.49,    -230.00,  -179.87,    -225.62,  -175.49
1995,  4,        0, 1995.2877,  -239.94,  -186.46,    -234.98,  -181.51,    -239.94,  -186.46
1995,  5,        0, 1995.3699,  -221.90,  -176.98,    -227.97,  -183.04,    -221.90,  -176.98
1995,  6,        0, 1995.4548,  -195.96,  -183.78,    -196.76,  -184.58,    -195.96,  -183.78
1995,  7,        0, 1995.5370,  -152.01,  -190.26,    -147.75,  -186.00,    -152.01,  -190.26
1995,  8,        0, 1995.6219,  -117.05,  -191.35,    -113.11,  -187.41,    -117.05,  -191.35
1995,  9,        0, 1995.7068,  -124.45,  -195.13,    -118.06,  -188.74,    -124.45,  -195.13
1995, 10,        0, 1995.7890,  -144.81,  -188.69,    -146.08,  -189.96,    -144.81,  -188.69
1995, 11,        0, 1995.8740,  -180.63,  -193.41,    -178.39,  -191.17,    -180.63,  -193.41
1995, 12,        0, 1995.9562,  -206.50,  -194.47,    -204.34,  -192.31,    -206.50,  -194.47
1996,  1,        0, 1996.0410,  -215.29,  -185.94,    -222.82,  -193.47,    -215.29,  -185.94
1996,  2,        0, 1996.1257,  -225.62,  -183.97,    -236.31,  -194.66,    -225.62,  -183.97
1996,  3,        0, 1996.2049,  -237.63,  -187.32,    -246.10,  -195.80,    -237.63,  -187.32
1996,  4,        0, 1996.2896,  -243.39,  -189.94,    -250.48,  -197.04,    -243.39,  -189.94
1996,  5,        0, 1996.3716,  -236.41,  -191.87,    -242.79,  -198.25,    -236.41,  -191.87
1996,  6,        0, 1996.4563,  -219.61,  -208.25,    -210.83,  -199.47,    -219.61,  -208.25
1996,  7,        0, 1996.5383,  -182.92,  -221.94,    -161.56,  -200.58,    -182.92,  -221.94
1996,  8,        0, 1996.6230,  -132.09,  -206.59,    -127.11,  -201.61,    -132.09,  -206.59
1996,  9,        0, 1996.7077,  -141.02,  -211.50,    -132.04,  -202.53,    -141.02,  -211.50
1996, 10,        0, 1996.7896,  -158.61,  -202.28,    -159.65,  -203.32,    -158.61,  -202.28
1996, 11,        0, 1996.8743,  -190.01,  -202.66,    -191.43,  -204.09,    -190.01,  -202.66
1996, 12,        0, 1996.9563,  -208.69,  -196.63,    -216.89,  -204.82,    -208.69,  -196.63
1997,  1,        0, 1997.0411,  -233.14,  -203.77,    -234.96,  -205.60,    -233.14,  -203.77
1997,  2,        0, 1997.1260,  -244.69,  -202.99,    -248.12,  -206.42,    -244.69,  -202.99
1997,  3,        0, 1997.2027,  -251.57,  -201.44,    -257.35,  -207.23,    -251.57,  -201.44
1997,  4,        0, 1997.2877,  -254.94,  -201.46,    -261.67,  -208.20,    -254.94,  -201.46
1997,  5,        0, 1997.3699,  -254.07,  -209.14,    -254.15,  -209.23,    -254.07,  -209.14
1997,  6,        0, 1997.4548,  -215.09,  -202.91,    -222.56,  -210.37,    -215.09,  -202.91
1997,  7,        0, 1997.5370,  -178.63,  -216.89,    -173.30,  -211.56,    -178.63,  -216.89
1997,  8,        0, 1997.6219,  -141.69,  -215.99,    -138.55,  -212.85,    -141.69,  -215.99
1997,  9,        0, 1997.7068,  -149.19,  -219.87,    -143.52,  -214.20,    -149.19,  -219.87
1997, 10,        0, 1997.7890,  -176.82,  -220.70,    -171.66,  -215.54,    -176.82,  -220.70
1997, 11,        0, 1997.8740,  -198.63,  -211.41,    -204.20,  -216.98,    -198.63,  -211.41
1997, 12,        0, 1997.9562,  -226.65,  -214.61,    -230.46,  -218.43,    -226.65,  -214.61
1998,  1,        0, 1998.0411,  -242.24,  -212.87,    -249.35,  -219.98,    -242.24,  -212.87
1998,  2,        0, 1998.1260,  -259.52,  -217.83,    -263.29,  -221.59,    -259.52,  -217.83
1998,  3,        0, 1998.2027,  -276.92,  -226.79,    -273.21,  -223.08,    -276.92,  -226.79
1998,  4,        0, 1998.2877,  -275.47,  -222.00,    -278.23,  -224.75,    -275.47,  -222.00
1998,  5,        0, 1998.3699,  -272.84,  -227.91,    -271.29,  -226.36,    -272.84,  -227.91
1998,  6,        0, 1998.4548,  -237.00,  -224.81,    -240.19,  -228.00,    -237.00,  -224.81
1998,  7,        0, 1998.5370,  -203.23,  -241.49,    -191.29,  -229.55,    -203.23,  -241.49
1998,  8,        0, 1998.6219,  -159.84,  -234.15,    -156.79,  -231.09,    -159.84,  -234.15
1998,  9,        0, 1998.7068,  -172.31,  -242.99,    -161.88,  -232.55,    -172.31,  -242.99
1998, 10,        0, 1998.7890,  -193.22,  -237.10,    -190.01,  -233.89,    -193.22,  -237.10
1998, 11,        0, 1998.8740,  -225.49,  -238.27,    -222.42,  -235.20,    -225.49,  -238.27
1998, 12,        0, 1998.9562,  -248.61,  -236.57,    -248.46,  -236.42,    -248.61,  -236.57
1999,  1,        0, 1999.0411,  -266.24,  -236.87,    -267.04,  -237.67,    -266.24,  -236.87
1999,  2,        0, 1999.1260,  -280.41,  -238.72,    -280.63,  -238.93,    -280.41,  -238.72
1999,  3,        0, 1999.2027,  -280.27,  -230.14,    -290.24,  -240.11,    -280.27,  -230.14
1999,  4,        0, 1999.2877,  -289.47,  -236.00,    -294.95,  -241.47,    -289.47,  -236.00
1999,  5,        0, 1999.3699,  -283.70,  -238.77,    -287.79,  -242.86,    -283.70,  -238.77
1999,  6,        0, 1999.4548,  -254.86,  -242.67,    -256.56,  -244.38,    -254.86,  -242.67
1999,  7,        0, 1999.5370,  -211.33,  -249.59,    -207.66,  -245.92,    -211.33,  -249.59
1999,  8,        0, 1999.6219,  -176.69,  -250.99,    -173.27,  -247.58,    -176.69,  -250.99
1999,  9,        0, 1999.7068,  -179.40,  -250.08,    -178.63,  -249.30,    -179.40,  -250.08
1999, 10,        0, 1999.7890,  -200.98,  -244.86,    -207.15,  -251.04,    -200.98,  -244.86
1999, 11,        0, 1999.8740,  -237.70,  -250.47,    -240.14,  -252.91,    -237.70,  -250.47
1999, 12,        0, 1999.9562,  -259.44,  -247.40,    -266.85,  -254.81,    -259.44,  -247.40
2000,  1,        0, 2000.0410,  -274.08,  -244.73,    -286.20,  -256.86,    -274.08,  -244.73
2000,  2,        0, 2000.1257,  -302.80,  -261.15,    -300.62,  -258.97,    -302.80,  -261.15
2000,  3,        0, 2000.2049,  -310.73,  -260.43,    -311.30,  -260.99,    -310.73,  -260.43
2000,  4,        0, 2000.2896,  -313.86,  -260.42,    -316.61,  -263.16,    -313.86,  -260.42
2000,  5,        0, 2000.3716,  -316.65,  -272.11,    -309.79,  -265.25,    -316.65,  -272.11
2000,  6,        0, 2000.4563,  -281.22,  -269.86,    -278.72,  -267.36,    -281.22,  -269.86
2000,  7,        0, 2000.5383,  -237.83,  -276.85,    -230.30,  -269.32,    -237.83,  -276.85
2000,  8,        0, 2000.6230,  -203.96,  -278.46,    -196.74,  -271.25,    -203.96,  -278.46
2000,  9,        0, 2000.7077,  -207.47,  -277.95,    -202.58,  -273.06,    -207.47,  -277.95
2000, 10,        0, 2000.7896,  -236.85,  -280.52,    -231.05,  -274.72,    -236.85,  -280.52
2000, 11,        0, 2000.8743,  -263.03,  -275.68,    -263.71,  -276.36,    -263.03,  -275.68
2000, 12,        0, 2000.9563,  -282.17,  -270.11,    -289.97,  -277.90,    -282.17,  -270.11
2001,  1,        0, 2001.0411,  -307.73,  -278.36,    -308.83,  -279.47,    -307.73,  -278.36
2001,  2,        0, 2001.1260,  -315.96,  -274.26,    -322.72,  -281.02,    -315.96,  -274.26
2001,  3,        0, 2001.2027,  -330.76,  -280.64,    -332.55,  -282.43,    -330.76,  -280.64
2001,  4,        0, 2001.2877,  -340.17,  -286.69,    -337.45,  -283.98,    -340.17,  -286.69
2001,  5,        0, 2001.3699,  -334.81,  -289.88,    -330.40,  -285.47,    -334.81,  -289.88
2001,  6,        0, 2001.4548,  -296.14,  -283.96,    -299.20,  -287.02,    -296.14,  -283.96
2001,  7,        0, 2001.5370,  -243.97,  -282.23,    -250.26,  -288.52,    -243.97,  -282.23
2001,  8,        0, 2001.6219,  -219.13,  -293.43,    -215.77,  -290.08,    -219.13,  -293.43
2001,  9,        0, 2001.7068,  -223.45,  -294.13,    -220.95,  -291.63,    -223.45,  -294.13
2001, 10,        0, 2001.7890,  -255.44,  -299.32,    -249.24,  -293.12,    -255.44,  -299.32
2001, 11,        0, 2001.8740,  -288.88,  -301.65,    -281.90,  -294.67,    -288.88,  -301.65
2001, 12,        0, 2001.9562,  -309.31,  -297.27,    -308.23,  -296.19,    -309.31,  -297.27
2002,  1,        0, 2002.0411,   -99.99,     0.00,    -327.17,  -297.81,    -327.17,  -297.81
2002,  2,        0, 2002.1260,  -326.49,  -284.79,    -341.20,  -299.50,    -326.49,  -284.79
2002,  3,        0, 2002.2027,  -340.33,  -290.20,    -351.25,  -301.12,    -340.33,  -290.20
2002,  4,        0, 2002.2877,  -347.99,  -294.52,    -356.49,  -303.02,    -347.99,  -294.52
2002,  5,        0, 2002.3699,  -342.46,  -297.53,    -349.88,  -304.95,    -342.46,  -297.53
2002,  6,        0, 2002.4548,  -322.13,  -309.95,    -319.19,  -307.01,    -322.13,  -309.95
2002,  7,        0, 2002.5370,  -282.98,  -321.24,    -270.77,  -309.03,    -282.98,  -321.24
2002,  8,        0, 2002.6219,  -241.35,  -315.66,    -236.82,  -311.12,    -241.35,  -315.66
2002,  9,        0, 2002.7068,  -243.49,  -314.17,    -242.51,  -313.19,    -243.49,  -314.17
2002, 10,        0, 2002.7890,  -277.96,  -321.84,    -271.28,  -315.17,    -277.96,  -321.84
2002, 11,        0, 2002.8740,  -294.99,  -307.76,    -304.41,  -317.18,    -294.99,  -307.76
2002, 12,        0, 2002.9562,  -334.38,  -322.34,    -331.15,  -319.11,    -334.38,  -322.34
2003,  1,        0, 2003.0411,  -346.52,  -317.16,    -350.44,  -321.08,    -346.52,  -317.16
2003,  2,        0, 2003.1260,  -368.02,  -326.32,    -364.71,  -323.01,    -368.02,  -326.32
2003,  3,        0, 2003.2027,  -372.07,  -321.94,    -374.86,  -324.73,    -372.07,  -321.94
2003,  4,        0, 2003.2877,  -383.96,  -330.48,    -380.07,  -326.59,    -383.96,  -330.48
2003,  5,        0, 2003.3699,  -380.97,  -336.04,    -373.28,  -328.35,    -380.97,  -336.04
2003,  6,        0, 2003.4548,  -335.39,  -323.21,    -342.30,  -330.12,    -335.39,  -323.21
2003,  7,        0, 2003.5370,  -294.80,  -333.05,    -293.53,  -331.79,    -294.80,  -333.05
2003,  8,        0, 2003.6219,  -266.08,  -340.39,    -259.17,  -333.47,    -266.08,  -340.39
2003,  9,        0, 2003.7068,  -271.44,  -342.12,    -264.44,  -335.11,    -271.44,  -342.12
2003, 10,        0, 2003.7890,  -290.41,  -334.29,    -292.78,  -336.67,    -290.41,  -334.29
2003, 11,        0, 2003.8740,  -321.97,  -334.75,    -325.48,  -338.26,    -321.97,  -334.75
2003, 12,        0, 2003.9562,  -349.09,  -337.05,    -351.85,  -339.81,    -349.09,  -337.05
2004,  1,        0, 2004.0410,  -369.45,  -340.10,    -370.78,  -341.43,    -369.45,  -340.10
2004,  2,        0, 2004.1257,  -376.49,  -334.84,    -384.73,  -343.08,    -376.49,  -334.84
2004,  3,        0, 2004.2049,  -383.20,  -332.89,    -394.96,  -344.65,    -383.20,  -332.89
2004,  4,        0, 2004.2896,  -401.17,  -347.72,    -399.80,  -346.35,    -401.17,  -347.72
2004,  5,        0, 2004.3716,  -392.36,  -347.82,    -392.54,  -348.00,    -392.36,  -347.82
2004,  6,        0, 2004.4563,  -368.37,  -357.01,    -361.04,  -349.67,    -368.37,  -357.01
2004,  7,        0, 2004.5383,  -319.57,  -358.59,    -312.23,  -351.25,    -319.57,  -358.59
2004,  8,        0, 2004.6230,  -284.81,  -359.31,    -278.32,  -352.82,    -284.81,  -359.31
2004,  9,        0, 2004.7077,  -283.86,  -354.34,    -283.86,  -354.35,    -283.86,  -354.34
2004, 10,        0, 2004.7896,  -310.91,  -354.58,    -312.13,  -355.79,    -310.91,  -354.58
2004, 11,        0, 2004.8743,  -339.54,  -352.20,    -344.63,  -357.29,    -339.54,  -352.20
2004, 12,        0, 2004.9563,  -363.83,  -351.76,    -370.81,  -358.75,    -363.83,  -351.76
2005,  1,        0, 2005.0411,  -399.45,  -370.08,    -389.65,  -360.28,    -399.45,  -370.08
2005,  2,        0, 2005.1260,  -401.74,  -360.04,    -403.55,  -361.85,    -401.74,  -360.04
2005,  3,        0, 2005.2027,  -406.78,  -356.65,    -413.44,  -363.31,    -406.78,  -356.65
2005,  4,        0, 2005.2877,  -419.89,  -366.42,    -418.46,  -364.98,    -419.89,  -366.42
2005,  5,        0, 2005.3699,  -402.99,  -358.06,    -411.59,  -366.66,    -402.99,  -358.06
2005,  6,        0, 2005.4548,  -387.91,  -375.73,    -380.65,  -368.47,    -387.91,  -375.73
2005,  7,        0, 2005.5370,  -322.36,  -360.62,    -332.02,  -370.28,    -322.36,  -360.62
2005,  8,        0, 2005.6219,  -296.89,  -371.20,    -297.90,  -372.21,    -296.89,  -371.20
2005,  9,        0, 2005.7068,  -301.35,  -372.03,    -303.52,  -374.20,    -301.35,  -372.03
2005, 10,        0, 2005.7890,  -331.34,  -375.23,    -332.29,  -376.17,    -331.34,  -375.23
2005, 11,        0, 2005.8740,  -373.25,  -386.03,    -365.47,  -378.25,    -373.25,  -386.03
2005, 12,        0, 2005.9562,  -402.16,  -390.12,    -392.32,  -380.29,    -402.16,  -390.12
2006,  1,        0, 2006.0411,  -401.34,  -371.97,    -411.79,  -382.43,    -401.34,  -371.97
2006,  2,        0, 2006.1260,  -415.50,  -373.80,    -426.30,  -384.61,    -415.50,  -373.80
2006,  3,        0, 2006.2027,  -433.20,  -383.07,    -436.74,  -386.61,    -433.20,  -383.07
2006,  4,        0, 2006.2877,  -439.76,  -386.28,    -442.33,  -388.85,    -439.76,  -386.28
2006,  5,        0, 2006.3699,  -435.40,  -390.48,    -435.94,  -391.01,    -435.40,  -390.48
2006,  6,        0, 2006.4548,  -415.42,  -403.24,    -405.38,  -393.20,    -415.42,  -403.24
2006,  7,        0, 2006.5370,  -377.18,  -415.43,    -356.99,  -395.25,    -377.18,  -415.43
2006,  8,        0, 2006.6219,  -325.40,  -399.70,    -322.98,  -397.28,    -325.40,  -399.70
2006,  9,        0, 2006.7068,  -327.86,  -398.53,    -328.55,  -399.22,    -327.86,  -398.53
2006, 10,        0, 2006.7890,  -359.73,  -403.61,    -357.13,  -401.02,    -359.73,  -403.61
2006, 11,        0, 2006.8740,  -392.47,  -405.25,    -390.01,  -402.79,    -392.47,  -405.25
2006, 12,        0, 2006.9562,  -416.95,  -404.92,    -416.47,  -404.43,    -416.95,  -404.92
2007,  1,        0, 2007.0411,  -442.00,  -412.63,    -435.43,  -406.06,    -442.00,  -412.63
2007,  2,        0, 2007.1260,  -450.71,  -409.01,    -449.34,  -407.64,    -450.71,  -409.01
2007,  3,        0, 2007.2027,  -458.84,  -408.71,    -459.16,  -409.04,    -458.84,  -408.71
2007,  4,        0, 2007.2877,  -456.07,  -402.59,    -464.06,  -410.58,    -456.07,  -402.59
2007,  5,        0, 2007.3699,  -453.69,  -408.76,    -457.03,  -412.11,    -453.69,  -408.76
2007,  6,        0, 2007.4548,  -425.11,  -412.93,    -425.91,  -413.73,    -425.11,  -412.93
2007,  7,        0, 2007.5370,  -376.08,  -414.34,    -377.09,  -415.35,    -376.08,  -414.34
2007,  8,        0, 2007.6219,  -334.94,  -409.24,    -342.80,  -417.11,    -334.94,  -409.24
2007,  9,        0, 2007.7068,  -340.62,  -411.29,    -348.27,  -418.94,    -340.62,  -411.29
2007, 10,        0, 2007.7890,  -375.80,  -419.68,    -376.90,  -420.79,    -375.80,  -419.68
2007, 11,        0, 2007.8740,  -408.02,  -420.80,    -409.98,  -422.75,    -408.02,  -420.80
2007, 12,        0, 2007.9562,  -441.46,  -429.43,    -436.72,  -424.69,    -441.46,  -429.43
2008,  1,        0, 2008.0410,  -454.70,  -425.35,    -456.04,  -426.70,    -454.70,  -425.35
2008,  2,        0, 2008.1257,  -472.08,  -430.43,    -470.34,  -428.69,    -472.08,  -430.43
2008,  3,        0, 2008.2049,  -486.49,  -436.18,    -480.84,  -430.53,    -486.49,  -436.18
2008,  4,        0, 2008.2896,  -489.70,  -436.25,    -485.89,  -432.45,    -489.70,  -436.25
2008,  5,        0, 2008.3716,  -482.51,  -437.96,    -478.79,  -434.25,    -482.51,  -437.96
2008,  6,        0, 2008.4563,  -439.58,  -428.22,    -447.41,  -436.05,    -439.58,  -428.22
2008,  7,        0, 2008.5383,  -401.86,  -440.88,    -398.71,  -437.73,    -401.86,  -440.88
2008,  8,        0, 2008.6230,  -363.31,  -437.81,    -364.90,  -439.40,    -363.31,  -437.81
2008,  9,        0, 2008.7077,   -99.99,     0.00,    -370.53,  -441.01,    -370.53,  -441.01
2008, 10,        0, 2008.7896,  -398.21,  -441.88,    -398.84,  -442.51,    -398.21,  -441.88
2008, 11,        0, 2008.8743,  -439.26,  -451.92,    -431.34,  -444.00,    -439.26,  -451.92
2008, 12,        0, 2008.9563,  -462.86,  -450.80,    -457.45,  -445.38,    -462.86,  -450.80
2009,  1,        0, 2009.0411,  -481.76,  -452.39,    -476.12,  -446.76,    -481.76,  -452.39
2009,  2,        0, 2009.1260,  -491.63,  -449.93,    -489.79,  -448.09,    -491.63,  -449.93
2009,  3,        0, 2009.2027,  -485.64,  -435.51,    -499.41,  -449.28,    -485.64,  -435.51
2009,  4,        0, 2009.2877,  -504.15,  -450.67,    -504.07,  -450.60,    -504.15,  -450.67
2009,  5,        0, 2009.3699,  -503.30,  -458.37,    -496.80,  -451.87,    -503.30,  -458.37
2009,  6,        0, 2009.4548,  -463.30,  -451.12,    -465.40,  -453.22,    -463.30,  -451.12
2009,  7,        0, 2009.5370,  -407.67,  -445.93,    -416.31,  -454.57,    -407.67,  -445.93
2009,  8,        0, 2009.6219,  -379.74,  -454.05,    -381.73,  -456.04,    -379.74,  -454.05
2009,  9,        0, 2009.7068,  -379.06,  -449.74,    -386.92,  -457.60,    -379.06,  -449.74
2009, 10,        0, 2009.7890,  -414.81,  -458.70,    -415.33,  -459.21,    -414.81,  -458.70
2009, 11,        0, 2009.8740,  -442.24,  -455.01,    -448.20,  -460.98,    -442.24,  -455.01
