" Monthly averaged odata for station LJO       
"
""
" /data/instrument/database_active//curves///ljoo_mon.csv                                                                                                                                                                                                         
"
""
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats.  Column 5 gives the o concentration in per-meg units."
" This is the standard version of the data most often sought.  The monthly values have "
" been adjusted to 24:00 hours on the 15th of each month.  Column 6 gives the same "
" data after a seasonal adjustment to remove the quasi-regular seasonal cycle.  The "
" adjustment involves subtracting from the data a 4-harmonic fit. "
" Column 7 is a smoothed version of the data generated from a stiff"
" cubic spline function plus 4-harmonic functions. Column 8 is the same smoothed "
" version with the seasonal cycle removed. Column 9 is identical to Column 5 except "
" that the missing values from Column 5 have been filled with values from Column 7."
" Column 10 is identical to Column 6 except missing values have been filled with "
" values from Column 8.  Missing values are denoted by -99.99"
1991,  3,        0, 1991.2027,  -157.90,  -114.60,    -157.47,  -114.17,    -157.90,  -114.60
1991,  4,        0, 1991.2877,  -155.98,  -115.77,    -155.49,  -115.27,    -155.98,  -115.77
1991,  5,        0, 1991.3699,  -139.60,  -111.02,    -144.86,  -116.28,    -139.60,  -111.02
1991,  6,        0, 1991.4548,  -106.37,  -110.06,    -113.55,  -117.24,    -106.37,  -110.06
1991,  7,        0, 1991.5370,  -102.43,  -147.09,     -73.44,  -118.10,    -102.43,  -147.09
1991,  8,        0, 1991.6219,   -52.77,  -119.27,     -52.38,  -118.88,     -52.77,  -119.27
1991,  9,        0, 1991.7068,   -85.29,  -141.46,     -63.39,  -119.55,     -85.29,  -141.46
1991, 10,        0, 1991.7890,  -101.31,  -129.43,     -91.98,  -120.10,    -101.31,  -129.43
1991, 11,        0, 1991.8740,  -120.78,  -119.91,    -121.46,  -120.59,    -120.78,  -119.91
1991, 12,        0, 1991.9562,  -143.12,  -124.53,    -139.61,  -121.02,    -143.12,  -124.53
1992,  1,        0, 1992.0410,  -149.98,  -119.36,    -152.07,  -121.45,    -149.98,  -119.36
1992,  2,        0, 1992.1257,  -155.71,  -115.28,    -162.36,  -121.93,    -155.71,  -115.28
1992,  3,        0, 1992.2049,  -156.32,  -113.04,    -165.73,  -122.44,    -156.32,  -113.04
1992,  4,        0, 1992.2896,  -156.89,  -116.81,    -163.15,  -123.07,    -156.89,  -116.81
1992,  5,        0, 1992.3716,  -150.18,  -122.03,    -151.94,  -123.79,    -150.18,  -122.03
1992,  6,        0, 1992.4563,  -121.59,  -126.02,    -120.17,  -124.61,    -121.59,  -126.02
1992,  7,        0, 1992.5383,   -83.13,  -128.34,     -80.26,  -125.47,     -83.13,  -128.34
1992,  8,        0, 1992.6230,   -69.71,  -136.27,     -59.86,  -126.41,     -69.71,  -136.27
1992,  9,        0, 1992.7077,   -99.99,     0.00,     -71.45,  -127.40,     -71.45,  -127.40
1992, 10,        0, 1992.7896,   -97.06,  -124.97,    -100.50,  -128.40,     -97.06,  -124.97
1992, 11,        0, 1992.8743,   -99.99,     0.00,    -130.45,  -129.48,    -130.45,  -129.48
1992, 12,        0, 1992.9563,  -158.85,  -140.25,    -149.18,  -130.57,    -158.85,  -140.25
1993,  1,        0, 1993.0411,  -150.94,  -120.31,    -162.38,  -131.75,    -150.94,  -120.31
1993,  2,        0, 1993.1260,  -166.01,  -125.55,    -173.45,  -132.99,    -166.01,  -125.55
1993,  3,        0, 1993.2027,  -167.57,  -124.27,    -177.47,  -134.16,    -167.57,  -124.27
1993,  4,        0, 1993.2877,  -179.55,  -139.34,    -175.73,  -135.52,    -179.55,  -139.34
1993,  5,        0, 1993.3699,  -163.34,  -134.76,    -165.45,  -136.87,    -163.34,  -134.76
1993,  6,        0, 1993.4548,  -135.21,  -138.90,    -134.59,  -138.28,    -135.21,  -138.90
1993,  7,        0, 1993.5370,  -100.97,  -145.63,     -94.99,  -139.65,    -100.97,  -145.63
1993,  8,        0, 1993.6219,   -81.74,  -148.24,     -74.55,  -141.05,     -81.74,  -148.24
1993,  9,        0, 1993.7068,   -92.54,  -148.71,     -86.26,  -142.43,     -92.54,  -148.71
1993, 10,        0, 1993.7890,  -117.56,  -145.69,    -115.65,  -143.77,    -117.56,  -145.69
1993, 11,        0, 1993.8740,  -132.42,  -131.55,    -146.04,  -145.18,    -132.42,  -131.55
1993, 12,        0, 1993.9562,  -160.11,  -141.53,    -165.18,  -146.59,    -160.11,  -141.53
1994,  1,        0, 1994.0411,  -175.73,  -145.09,    -178.75,  -148.11,    -175.73,  -145.09
1994,  2,        0, 1994.1260,  -186.47,  -146.01,    -190.17,  -149.71,    -186.47,  -146.01
1994,  3,        0, 1994.2027,  -189.28,  -145.98,    -194.51,  -151.21,    -189.28,  -145.98
1994,  4,        0, 1994.2877,  -191.47,  -151.26,    -193.14,  -152.93,    -191.47,  -151.26
1994,  5,        0, 1994.3699,  -185.96,  -157.38,    -183.23,  -154.64,    -185.96,  -157.38
1994,  6,        0, 1994.4548,  -144.72,  -148.41,    -152.74,  -156.43,    -144.72,  -148.41
1994,  7,        0, 1994.5370,  -114.59,  -159.25,    -113.50,  -158.16,    -114.59,  -159.25
1994,  8,        0, 1994.6219,   -98.96,  -165.45,     -93.42,  -159.91,     -98.96,  -165.45
1994,  9,        0, 1994.7068,  -104.23,  -160.39,    -105.42,  -161.59,    -104.23,  -160.39
1994, 10,        0, 1994.7890,  -143.12,  -171.24,    -134.99,  -163.11,    -143.12,  -171.24
1994, 11,        0, 1994.8740,  -177.86,  -176.99,    -165.45,  -164.58,    -177.86,  -176.99
1994, 12,        0, 1994.9562,  -190.80,  -172.21,    -184.49,  -165.90,    -190.80,  -172.21
1995,  1,        0, 1995.0411,  -196.24,  -165.61,    -197.85,  -167.22,    -196.24,  -165.61
1995,  2,        0, 1995.1260,  -192.56,  -152.10,    -208.99,  -168.53,    -192.56,  -152.10
1995,  3,        0, 1995.2027,  -209.54,  -166.24,    -213.07,  -169.77,    -209.54,  -166.24
1995,  4,        0, 1995.2877,  -195.92,  -155.71,    -211.44,  -171.22,    -195.92,  -155.71
1995,  5,        0, 1995.3699,  -186.60,  -158.01,    -201.33,  -172.75,    -186.60,  -158.01
1995,  6,        0, 1995.4548,  -175.71,  -179.40,    -170.73,  -174.42,    -175.71,  -179.40
1995,  7,        0, 1995.5370,  -130.40,  -175.06,    -131.46,  -176.11,    -130.40,  -175.06
1995,  8,        0, 1995.6219,  -116.00,  -182.50,    -111.40,  -177.89,    -116.00,  -182.50
1995,  9,        0, 1995.7068,  -129.77,  -185.94,    -123.51,  -179.67,    -129.77,  -185.94
1995, 10,        0, 1995.7890,  -142.98,  -171.10,    -153.25,  -181.37,    -142.98,  -171.10
1995, 11,        0, 1995.8740,  -166.40,  -165.53,    -183.96,  -183.09,    -166.40,  -165.53
1995, 12,        0, 1995.9562,  -239.14,  -220.55,    -203.30,  -184.71,    -239.14,  -220.55
1996,  1,        0, 1996.0410,  -222.13,  -191.51,    -216.92,  -186.30,    -222.13,  -191.51
1996,  2,        0, 1996.1257,  -229.51,  -189.08,    -228.24,  -187.81,    -229.51,  -189.08
1996,  3,        0, 1996.2049,  -227.43,  -184.14,    -232.45,  -189.16,    -227.43,  -184.14
1996,  4,        0, 1996.2896,  -220.36,  -180.28,    -230.62,  -190.55,    -220.36,  -180.28
1996,  5,        0, 1996.3716,  -218.56,  -190.40,    -219.98,  -191.83,    -218.56,  -190.40
1996,  6,        0, 1996.4563,  -202.08,  -206.51,    -188.64,  -193.07,    -202.08,  -206.51
1996,  7,        0, 1996.5383,   -99.99,     0.00,    -148.97,  -194.17,    -148.97,  -194.17
1996,  8,        0, 1996.6230,  -141.98,  -208.53,    -128.66,  -195.21,    -141.98,  -208.53
1996,  9,        0, 1996.7077,  -139.06,  -195.01,    -140.19,  -196.14,    -139.06,  -195.01
1996, 10,        0, 1996.7896,  -174.12,  -202.03,    -169.08,  -196.98,    -174.12,  -202.03
1996, 11,        0, 1996.8743,  -183.24,  -182.28,    -198.79,  -197.83,    -183.24,  -182.28
1996, 12,        0, 1996.9563,  -198.97,  -180.36,    -217.27,  -198.66,    -198.97,  -180.36
1997,  1,        0, 1997.0411,  -222.23,  -191.59,    -230.20,  -199.57,    -222.23,  -191.59
1997,  2,        0, 1997.1260,  -241.71,  -201.25,    -241.00,  -200.54,    -241.71,  -201.25
1997,  3,        0, 1997.2027,  -234.10,  -190.80,    -244.78,  -201.48,    -234.10,  -190.80
1997,  4,        0, 1997.2877,  -244.84,  -204.63,    -242.80,  -202.58,    -244.84,  -204.63
1997,  5,        0, 1997.3699,  -225.29,  -196.71,    -232.29,  -203.71,    -225.29,  -196.71
1997,  6,        0, 1997.4548,  -203.81,  -207.50,    -201.22,  -204.91,    -203.81,  -207.50
1997,  7,        0, 1997.5370,  -172.00,  -216.65,    -161.43,  -206.09,    -172.00,  -216.65
1997,  8,        0, 1997.6219,  -138.23,  -204.72,    -140.83,  -207.32,    -138.23,  -204.72
1997,  9,        0, 1997.7068,  -151.78,  -207.95,    -152.40,  -208.56,    -151.78,  -207.95
1997, 10,        0, 1997.7890,  -190.80,  -218.92,    -181.66,  -209.78,    -190.80,  -218.92
1997, 11,        0, 1997.8740,  -199.91,  -199.04,    -211.93,  -211.06,    -199.91,  -199.04
1997, 12,        0, 1997.9562,  -218.72,  -200.13,    -230.94,  -212.35,    -218.72,  -200.13
1998,  1,        0, 1998.0411,  -239.60,  -208.97,    -244.37,  -213.74,    -239.60,  -208.97
1998,  2,        0, 1998.1260,  -250.47,  -210.01,    -255.67,  -215.21,    -250.47,  -210.01
1998,  3,        0, 1998.2027,  -257.21,  -213.91,    -259.89,  -216.59,    -257.21,  -213.91
1998,  4,        0, 1998.2877,  -259.47,  -219.26,    -258.40,  -218.19,    -259.47,  -219.26
1998,  5,        0, 1998.3699,  -252.18,  -223.60,    -248.37,  -219.79,    -252.18,  -223.60
1998,  6,        0, 1998.4548,  -201.83,  -205.53,    -217.79,  -221.48,    -201.83,  -205.53
1998,  7,        0, 1998.5370,  -178.59,  -223.25,    -178.49,  -223.15,    -178.59,  -223.25
1998,  8,        0, 1998.6219,  -169.56,  -236.06,    -158.40,  -224.89,    -169.56,  -236.06
1998,  9,        0, 1998.7068,  -177.66,  -233.82,    -170.46,  -226.62,    -177.66,  -233.82
1998, 10,        0, 1998.7890,  -213.32,  -241.44,    -200.16,  -228.28,    -213.32,  -241.44
1998, 11,        0, 1998.8740,   -99.99,     0.00,    -230.84,  -229.97,    -230.84,  -229.97
1998, 12,        0, 1998.9562,   -99.99,     0.00,    -250.17,  -231.58,    -250.17,  -231.58
1999,  1,        0, 1999.0411,  -240.00,  -209.37,    -263.87,  -233.23,    -240.00,  -209.37
1999,  2,        0, 1999.1260,   -99.99,     0.00,    -275.33,  -234.87,    -275.33,  -234.87
1999,  3,        0, 1999.2027,  -282.35,  -239.05,    -279.63,  -236.33,    -282.35,  -239.05
1999,  4,        0, 1999.2877,  -297.68,  -257.46,    -278.13,  -237.92,    -297.68,  -257.46
1999,  5,        0, 1999.3699,  -268.55,  -239.97,    -268.02,  -239.43,    -268.55,  -239.97
1999,  6,        0, 1999.4548,  -243.47,  -247.16,    -237.29,  -240.98,    -243.47,  -247.16
1999,  7,        0, 1999.5370,  -197.31,  -241.97,    -197.82,  -242.48,    -197.31,  -241.97
1999,  8,        0, 1999.6219,  -192.05,  -258.54,    -177.54,  -244.04,    -192.05,  -258.54
1999,  9,        0, 1999.7068,  -191.67,  -247.84,    -189.46,  -245.63,    -191.67,  -247.84
1999, 10,        0, 1999.7890,  -216.29,  -244.41,    -219.10,  -247.22,    -216.29,  -244.41
1999, 11,        0, 1999.8740,  -228.26,  -227.39,    -249.83,  -248.96,    -228.26,  -227.39
1999, 12,        0, 1999.9562,  -249.86,  -231.28,    -269.35,  -250.76,    -249.86,  -231.28
2000,  1,        0, 2000.0410,  -275.82,  -245.20,    -283.37,  -252.75,    -275.82,  -245.20
2000,  2,        0, 2000.1257,  -286.22,  -245.79,    -295.31,  -254.88,    -286.22,  -245.79
2000,  3,        0, 2000.2049,  -300.33,  -257.04,    -300.26,  -256.98,    -300.33,  -257.04
2000,  4,        0, 2000.2896,  -290.58,  -250.50,    -299.39,  -259.31,    -290.58,  -250.50
2000,  5,        0, 2000.3716,  -285.45,  -257.29,    -289.79,  -261.63,    -285.45,  -257.29
2000,  6,        0, 2000.4563,  -263.32,  -267.75,    -259.61,  -264.04,    -263.32,  -267.75
2000,  7,        0, 2000.5383,  -225.67,  -270.88,    -221.13,  -266.33,    -225.67,  -270.88
2000,  8,        0, 2000.6230,  -207.92,  -274.47,    -202.06,  -268.61,    -207.92,  -274.47
2000,  9,        0, 2000.7077,  -226.23,  -282.18,    -214.81,  -270.76,    -226.23,  -282.18
2000, 10,        0, 2000.7896,  -246.44,  -274.34,    -244.78,  -272.69,    -246.44,  -274.34
2000, 11,        0, 2000.8743,  -287.42,  -286.45,    -275.48,  -274.52,    -287.42,  -286.45
2000, 12,        0, 2000.9563,  -291.06,  -272.45,    -294.74,  -276.13,    -291.06,  -272.45
2001,  1,        0, 2001.0411,  -307.71,  -277.07,    -308.28,  -277.65,    -307.71,  -277.07
2001,  2,        0, 2001.1260,  -316.89,  -276.43,    -319.49,  -279.03,    -316.89,  -276.43
2001,  3,        0, 2001.2027,  -337.95,  -294.65,    -323.48,  -280.18,    -337.95,  -294.65
2001,  4,        0, 2001.2877,  -321.79,  -281.58,    -321.56,  -281.35,    -321.79,  -281.58
2001,  5,        0, 2001.3699,  -301.03,  -272.45,    -310.98,  -282.40,    -301.03,  -272.45
2001,  6,        0, 2001.4548,  -285.87,  -289.56,    -279.74,  -283.44,    -285.87,  -289.56
2001,  7,        0, 2001.5370,  -232.74,  -277.40,    -239.75,  -284.40,    -232.74,  -277.40
2001,  8,        0, 2001.6219,  -226.20,  -292.69,    -218.89,  -285.39,    -226.20,  -292.69
2001,  9,        0, 2001.7068,  -221.65,  -277.82,    -230.21,  -286.37,    -221.65,  -277.82
2001, 10,        0, 2001.7890,  -263.59,  -291.71,    -259.22,  -287.34,    -263.59,  -291.71
2001, 11,        0, 2001.8740,  -299.61,  -298.74,    -289.23,  -288.36,    -299.61,  -298.74
2001, 12,        0, 2001.9562,  -304.36,  -285.77,    -307.99,  -289.40,    -304.36,  -285.77
2002,  1,        0, 2002.0411,  -321.15,  -290.51,    -321.17,  -290.54,    -321.15,  -290.51
2002,  2,        0, 2002.1260,   -99.99,     0.00,    -332.24,  -291.78,    -332.24,  -291.78
2002,  3,        0, 2002.2027,  -327.89,  -284.59,    -336.29,  -292.99,    -327.89,  -284.59
2002,  4,        0, 2002.2877,  -317.39,  -277.18,    -334.68,  -294.47,    -317.39,  -277.18
2002,  5,        0, 2002.3699,  -325.79,  -297.20,    -324.60,  -296.02,    -325.79,  -297.20
2002,  6,        0, 2002.4548,  -301.46,  -305.15,    -294.04,  -297.73,    -301.46,  -305.15
2002,  7,        0, 2002.5370,  -248.47,  -293.13,    -254.83,  -299.49,    -248.47,  -293.13
2002,  8,        0, 2002.6219,  -215.13,  -281.62,    -234.90,  -301.40,    -215.13,  -281.62
2002,  9,        0, 2002.7068,  -248.74,  -304.90,    -247.23,  -303.40,    -248.74,  -304.90
2002, 10,        0, 2002.7890,  -275.66,  -303.78,    -277.28,  -305.41,    -275.66,  -303.78
2002, 11,        0, 2002.8740,   -99.99,     0.00,    -308.40,  -307.53,    -308.40,  -307.53
2002, 12,        0, 2002.9562,  -317.37,  -298.78,    -328.22,  -309.63,    -317.37,  -298.78
2003,  1,        0, 2003.0411,   -99.99,     0.00,    -342.44,  -311.80,    -342.44,  -311.80
2003,  2,        0, 2003.1260,  -354.33,  -313.87,    -354.42,  -313.96,    -354.33,  -313.87
2003,  3,        0, 2003.2027,  -365.92,  -322.62,    -359.18,  -315.88,    -365.92,  -322.62
2003,  4,        0, 2003.2877,  -361.45,  -321.24,    -358.14,  -317.92,    -361.45,  -321.24
2003,  5,        0, 2003.3699,  -361.54,  -332.96,    -348.40,  -319.81,    -361.54,  -332.96
2003,  6,        0, 2003.4548,  -327.56,  -331.25,    -317.97,  -321.66,    -327.56,  -331.25
2003,  7,        0, 2003.5370,  -278.63,  -323.29,    -278.70,  -323.36,    -278.63,  -323.29
2003,  8,        0, 2003.6219,  -241.68,  -308.17,    -258.57,  -325.06,    -241.68,  -308.17
2003,  9,        0, 2003.7068,  -264.25,  -320.41,    -270.57,  -326.74,    -264.25,  -320.41
2003, 10,        0, 2003.7890,  -300.66,  -328.78,    -300.23,  -328.35,    -300.66,  -328.78
2003, 11,        0, 2003.8740,   -99.99,     0.00,    -330.88,  -330.02,    -330.88,  -330.02
2003, 12,        0, 2003.9562,  -343.47,  -324.88,    -350.21,  -331.62,    -343.47,  -324.88
2004,  1,        0, 2004.0410,   -99.99,     0.00,    -363.89,  -333.28,    -363.89,  -333.28
2004,  2,        0, 2004.1257,  -380.82,  -340.39,    -375.35,  -334.92,    -380.82,  -340.39
2004,  3,        0, 2004.2049,  -364.99,  -321.70,    -379.73,  -336.44,    -364.99,  -321.70
2004,  4,        0, 2004.2896,  -393.99,  -353.92,    -378.13,  -338.05,    -393.99,  -353.92
2004,  5,        0, 2004.3716,  -368.85,  -340.69,    -367.76,  -339.60,    -368.85,  -340.69
2004,  6,        0, 2004.4563,  -342.24,  -346.68,    -336.76,  -341.19,    -342.24,  -346.68
2004,  7,        0, 2004.5383,  -303.87,  -349.08,    -297.52,  -342.73,    -303.87,  -349.08
2004,  8,        0, 2004.6230,   -99.99,     0.00,    -277.76,  -344.32,    -277.76,  -344.32
2004,  9,        0, 2004.7077,  -268.79,  -324.74,    -289.99,  -345.94,    -268.79,  -324.74
2004, 10,        0, 2004.7896,  -317.54,  -345.45,    -319.64,  -347.54,    -317.54,  -345.45
2004, 11,        0, 2004.8743,   -99.99,     0.00,    -350.23,  -349.26,    -350.23,  -349.26
2004, 12,        0, 2004.9563,  -367.99,  -349.38,    -369.58,  -350.97,    -367.99,  -349.38
2005,  1,        0, 2005.0411,  -364.60,  -333.96,    -383.44,  -352.80,    -364.60,  -333.96
2005,  2,        0, 2005.1260,  -394.37,  -353.91,    -395.16,  -354.70,    -394.37,  -353.91
2005,  3,        0, 2005.2027,  -404.22,  -360.92,    -399.76,  -356.46,    -404.22,  -360.92
2005,  4,        0, 2005.2877,  -400.01,  -359.80,    -398.67,  -358.46,    -400.01,  -359.80
2005,  5,        0, 2005.3699,  -381.32,  -352.74,    -389.00,  -360.42,    -381.32,  -352.74
2005,  6,        0, 2005.4548,  -365.15,  -368.84,    -358.77,  -362.46,    -365.15,  -368.84
2005,  7,        0, 2005.5370,  -328.24,  -372.90,    -319.79,  -364.45,    -328.24,  -372.90
2005,  8,        0, 2005.6219,  -300.96,  -367.45,    -300.01,  -366.51,    -300.96,  -367.45
2005,  9,        0, 2005.7068,  -311.83,  -368.00,    -312.39,  -368.56,    -311.83,  -368.00
2005, 10,        0, 2005.7890,  -340.60,  -368.72,    -342.43,  -370.55,    -340.60,  -368.72
2005, 11,        0, 2005.8740,   -99.99,     0.00,    -373.47,  -372.60,    -373.47,  -372.60
2005, 12,        0, 2005.9562,  -381.37,  -362.78,    -393.17,  -374.58,    -381.37,  -362.78
2006,  1,        0, 2006.0411,  -406.98,  -376.35,    -407.25,  -376.62,    -406.98,  -376.35
2006,  2,        0, 2006.1260,  -430.36,  -389.90,    -419.09,  -378.63,    -430.36,  -389.90
2006,  3,        0, 2006.2027,  -424.78,  -381.47,    -423.71,  -380.41,    -424.78,  -381.47
2006,  4,        0, 2006.2877,  -424.62,  -384.41,    -422.56,  -382.35,    -424.62,  -384.41
2006,  5,        0, 2006.3699,  -417.32,  -388.73,    -412.76,  -384.18,    -417.32,  -388.73
2006,  6,        0, 2006.4548,  -385.99,  -389.68,    -382.34,  -386.04,    -385.99,  -389.68
2006,  7,        0, 2006.5370,  -348.28,  -392.94,    -343.15,  -387.81,    -348.28,  -392.94
2006,  8,        0, 2006.6219,  -319.50,  -386.00,    -323.13,  -389.63,    -319.50,  -386.00
2006,  9,        0, 2006.7068,  -331.56,  -387.72,    -335.28,  -391.45,    -331.56,  -387.72
2006, 10,        0, 2006.7890,  -355.36,  -383.48,    -365.11,  -393.23,    -355.36,  -383.48
2006, 11,        0, 2006.8740,  -386.92,  -386.05,    -395.97,  -395.10,    -386.92,  -386.05
2006, 12,        0, 2006.9562,   -99.99,     0.00,    -415.52,  -396.93,    -415.52,  -396.93
2007,  1,        0, 2007.0411,  -444.93,  -414.29,    -429.46,  -398.83,    -444.93,  -414.29
2007,  2,        0, 2007.1260,  -440.70,  -400.24,    -441.18,  -400.72,    -440.70,  -400.24
2007,  3,        0, 2007.2027,  -457.41,  -414.11,    -445.71,  -402.41,    -457.41,  -414.11
2007,  4,        0, 2007.2877,  -459.32,  -419.11,    -444.48,  -404.26,    -459.32,  -419.11
2007,  5,        0, 2007.3699,  -429.45,  -400.87,    -434.61,  -406.03,    -429.45,  -400.87
2007,  6,        0, 2007.4548,  -403.19,  -406.88,    -404.14,  -407.83,    -403.19,  -406.88
2007,  7,        0, 2007.5370,  -370.11,  -414.77,    -364.91,  -409.57,    -370.11,  -414.77
2007,  8,        0, 2007.6219,  -347.02,  -413.52,    -344.86,  -411.36,    -347.02,  -413.52
2007,  9,        0, 2007.7068,  -353.12,  -409.29,    -356.97,  -413.14,    -353.12,  -409.29
2007, 10,        0, 2007.7890,  -382.21,  -410.33,    -386.75,  -414.87,    -382.21,  -410.33
2007, 11,        0, 2007.8740,   -99.99,     0.00,    -417.53,  -416.66,    -417.53,  -416.66
2007, 12,        0, 2007.9562,  -435.36,  -416.77,    -436.99,  -418.40,    -435.36,  -416.77
2008,  1,        0, 2008.0410,  -442.30,  -411.68,    -450.82,  -420.20,    -442.30,  -411.68
2008,  2,        0, 2008.1257,  -456.27,  -415.83,    -462.43,  -422.00,    -456.27,  -415.83
2008,  3,        0, 2008.2049,   -99.99,     0.00,    -466.97,  -423.68,    -466.97,  -423.68
2008,  4,        0, 2008.2896,  -470.55,  -430.47,    -465.53,  -425.45,    -470.55,  -430.47
2008,  5,        0, 2008.3716,  -459.21,  -431.05,    -455.28,  -427.12,    -459.21,  -431.05
2008,  6,        0, 2008.4563,  -442.15,  -446.58,    -424.38,  -428.81,    -442.15,  -446.58
2008,  7,        0, 2008.5383,  -375.49,  -420.70,    -385.18,  -430.39,    -375.49,  -420.70
2008,  8,        0, 2008.6230,  -375.74,  -442.29,    -365.42,  -431.97,    -375.74,  -442.29
2008,  9,        0, 2008.7077,   -99.99,     0.00,    -377.56,  -433.51,    -377.56,  -433.51
2008, 10,        0, 2008.7896,  -412.76,  -440.66,    -407.06,  -434.97,    -412.76,  -440.66
2008, 11,        0, 2008.8743,  -435.06,  -434.09,    -437.41,  -436.44,    -435.06,  -434.09
2008, 12,        0, 2008.9563,  -453.07,  -434.46,    -456.47,  -437.86,    -453.07,  -434.46
2009,  1,        0, 2009.0411,  -466.83,  -436.19,    -469.96,  -439.33,    -466.83,  -436.19
2009,  2,        0, 2009.1260,  -483.15,  -442.69,    -481.28,  -440.82,    -483.15,  -442.69
2009,  3,        0, 2009.2027,  -488.19,  -444.89,    -485.49,  -442.19,    -488.19,  -444.89
2009,  4,        0, 2009.2877,  -484.22,  -444.01,    -483.95,  -443.74,    -484.22,  -444.01
2009,  5,        0, 2009.3699,  -481.74,  -453.15,    -473.88,  -445.30,    -481.74,  -453.15
2009,  6,        0, 2009.4548,  -430.65,  -434.34,    -443.30,  -446.99,    -430.65,  -434.34
2009,  7,        0, 2009.5370,   -99.99,     0.00,    -404.06,  -448.72,    -404.06,  -448.72
2009,  8,        0, 2009.6219,  -381.64,  -448.13,    -384.11,  -450.60,    -381.64,  -448.13
2009,  9,        0, 2009.7068,  -382.62,  -438.78,    -396.43,  -452.59,    -382.62,  -438.78
2009, 10,        0, 2009.7890,  -419.67,  -447.79,    -426.50,  -454.62,    -419.67,  -447.79
2009, 11,        0, 2009.8740,  -438.68,  -437.81,    -457.67,  -456.80,    -438.68,  -437.81
